Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
04/05/2016,347.7,347.7,327.55,328.95,334.4930191556,1385076,18590,463298253,247759,17.89,20.15,-18.75
03/05/2016,348.05,355.45,346.65,348.45,350.7999493786,948215,13650,332633774,76733,8.09,8.8,0.4
02/05/2016,350,350.8,344.35,346.8,347.9098484837,642241,8791,223441969,81816,12.74,6.45,-3.2
29/04/2016,347.5,353.75,342.35,350.55,348.7163506454,1106782,16268,385952980,179429,16.21,11.4,3.05
28/04/2016,357.7,361.7,346,347.7,354.4254930848,1210948,17178,429190842,152251,12.57,15.7,-10
27/04/2016,358.05,362.3,353.75,356.6,357.2257324618,708467,9712,253082643,65811,9.29,8.55,-1.45
26/04/2016,347,360.5,347,358.4,355.8046509136,1138357,14638,405032715,120531,10.59,13.5,11.4
25/04/2016,353.7,353.7,344.6,347.55,347.3529862964,823947,10316,286200451,115447,14.01,9.1,-6.15
22/04/2016,358.7,363.5,352.7,353.8,358.4112294874,1408221,17575,504722220,191422,13.59,10.8,-4.9
21/04/2016,358,364.15,352.45,354.4,357.2400606994,1358169,20214,485192376,115798,8.53,11.7,-3.6
20/04/2016,337,358.7,337,356.85,352.3376132307,2484639,34798,875431775,319090,12.84,21.7,19.85
18/04/2016,331.1,336.55,327.75,335,333.3441921256,851568,12738,283865247,106487,12.5,8.8,3.9
13/04/2016,326.65,336,326.15,332.6,332.1483710893,1624245,21060,539490331,262266,16.15,9.85,5.95
12/04/2016,322,330.75,318.25,324.15,325.8342394317,1551340,17907,505479689,124483,8.02,12.5,2.15
11/04/2016,322,333.05,319.8,331.15,327.4082137874,1397650,18210,457602090,151119,10.81,13.25,9.15
08/04/2016,323,324.6,318.8,322.25,322.1753309711,743645,9786,239584074,49771,6.69,5.8,-0.75
07/04/2016,330,332.7,322.2,323.95,327.3777953967,1267575,15807,414975909,97514,7.69,10.5,-6.05
06/04/2016,314,331.9,313.7,328.45,326.288620842,2208652,30339,720658015,274540,12.43,18.2,14.45
05/04/2016,317.9,319.25,308.4,312.1,313.5940489133,803013,11534,251820098,86075,10.72,10.85,-5.8
04/04/2016,315.15,322.9,315.1,320.2,320.3874279722,598901,9046,191880351,77424,12.93,7.8,5.05
01/04/2016,318,319.95,312.95,317.7,316.459250927,1250826,19829,395835459,66509,5.32,7,-0.3
31/03/2016,325,325.6,314.6,319.5,320.0310635588,1645626,20999,526651439,239055,14.53,11,-5.5
30/03/2016,309,325.85,305.4,324.4,317.7343984895,1678940,22966,533456991,271467,16.17,20.45,15.4
29/03/2016,300,307.6,300,303.9,304.7484197421,876281,10587,267045250,106469,12.15,7.6,3.9
28/03/2016,317.25,317.9,297.75,300.05,305.0484113268,1238801,16103,377894277,163420,13.19,20.15,-17.2
23/03/2016,311.4,317.25,310.75,316.6,313.9437571197,982311,14102,308390406,136061,13.85,6.5,5.2
22/03/2016,304.5,311.65,301.15,309.45,306.0425100642,1025169,12020,313745294,154865,15.11,10.5,4.95
21/03/2016,303.5,305.7,300.8,302.9,303.299683299,672243,9590,203891089,97150,14.45,4.9,-0.6
18/03/2016,298.9,302.75,297.2,302,300.3059378457,976280,12641,293182681,140060,14.35,5.55,3.1
17/03/2016,304,305.6,295,295.8,300.8713066726,1075013,14337,323440566,206473,19.21,10.6,-8.2
16/03/2016,299.8,302.75,294.2,299.2,298.575636606,1156563,12165,345321534,203690,17.61,8.55,-0.6
15/03/2016,296,301.4,294.15,299.8,298.8718887821,1087235,13813,324943978,161767,14.88,7.25,3.8
14/03/2016,297,300.35,295.2,296.3,296.7519010878,1005740,9039,298455257,389003,38.68,5.15,-0.7
11/03/2016,296,298,290.2,294.45,293.9293245428,1421526,17352,417828177,70791,4.98,7.8,-1.55
10/03/2016,296.2,301.15,293.4,296.15,297.3311167889,1270446,17564,377743128,126263,9.94,7.75,-0.05
09/03/2016,284.8,296.85,281.3,295.45,288.1261356774,1435597,18293,413633016,140991,9.82,15.55,10.65
