Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
06/10/2015,1270.35,1288.95,1261.15,1264.55,1271.9609019667,46831,2337,59567201,6768,14.45,27.8,-5.8
05/10/2015,1248.6,1279.25,1248.6,1270.35,1268.8607202814,50036,2136,63488715,12752,25.49,30.65,21.75
01/10/2015,1263,1278.95,1242.05,1248.5,1257.079636558,61743,3219,77615868,8908,14.43,36.9,-14.5
30/09/2015,1250.5,1268.75,1245.75,1260.7,1254.1088624436,67645,3185,84834194,20764,30.7,23,10.2
29/09/2015,1235,1274.75,1203.6,1251.75,1254.7087248761,305735,4422,383608372,231549,75.74,71.15,16.75
28/09/2015,1222.3,1239.5,1215.5,1221.4,1230.1157919511,25494,1576,31360572,3772,14.8,24,-0.9
24/09/2015,1218,1230,1199.95,1220.55,1219.5298764618,54558,2660,66535111,14362,26.32,30.05,2.55
23/09/2015,1183,1224.9,1175,1211.75,1205.2271108529,39593,2151,47718557,8845,22.34,49.9,28.75
22/09/2015,1200,1202.95,1179,1186.8,1193.5619101474,51284,3004,61210629,21525,41.97,23.95,-13.2
21/09/2015,1201.5,1201.5,1177.75,1184.4,1189.7087319951,47973,2695,57073897,16379,34.14,23.75,-17.1
18/09/2015,1165.6,1215.45,1165.6,1201.6,1203.175234727,71253,2834,85729845,30172,42.34,49.85,36
16/09/2015,1160,1168.9,1151.6,1165.6,1161.6025759651,27019,1298,31385340,5560,20.58,17.3,5.6
15/09/2015,1175,1175,1146.8,1151.55,1156.5861483299,26495,1295,30643750,12459,47.02,28.2,-23.45
14/09/2015,1181.9,1181.9,1154.7,1172.15,1169.715275557,28143,2165,32919297,7496,26.64,27.2,-9.75
11/09/2015,1180,1193.45,1161,1165.65,1171.9544371477,34414,1598,40331640,10757,31.26,32.45,-14.35
10/09/2015,1164.9,1182.95,1150,1169.75,1158.372409648,38267,2217,44327437,14683,38.37,32.95,4.85
