Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17/01/2011,1720,1732,1663.05,1681.15,1696.8711411955,854928,39248,1450702651,224516,26.26,68.95,-38.85
14/01/2011,1750,1758.8,1694.5,1709.35,1721.4249130259,494400,24285,851072477,153690,31.09,64.3,-40.65
13/01/2011,1768.9,1785,1732.25,1748.7,1760.1019362757,309615,15344,544953961,92538,29.89,52.75,-20.2
12/01/2011,1800,1800,1730.8,1759.9,1752.6953060642,623954,22572,1093601247,304971,48.88,69.2,-40.1
11/01/2011,1789,1805,1760.75,1785.5,1786.1854386854,337497,15239,602832227,126789,37.57,44.25,-3.5
10/01/2011,1847,1847,1762,1782.45,1786.8589828866,503641,23182,899935445,234090,46.48,85,-64.55
07/01/2011,1880,1885,1830,1847.7,1858.5618589983,294266,13704,546911564,177218,60.22,55,-32.3
06/01/2011,1948,1949,1873.1,1877.5,1895.6438534246,434616,19587,823877149,193998,44.64,75.9,-70.5
05/01/2011,1985,1998.1,1915,1930.45,1950.1145943049,320906,15264,625803474,116960,36.45,83.1,-54.55
04/01/2011,1985.2,1991,1960,1971.2,1971.9720221866,139003,5038,274110027,66162,47.6,31,-14
03/01/2011,1990,1997,1970.85,1979.65,1981.9919764093,102074,5404,202309849,36905,36.16,26.15,-10.35
31/12/2010,1978,2003.5,1974,1979.05,1991.5076662025,131421,6136,261725929,51403,39.11,29.5,1.05
30/12/2010,1960,1977,1956.8,1972.15,1967.4454162807,85291,4379,167805387,27972,32.8,20.2,12.15
29/12/2010,1943.1,1960,1935,1955.5,1948.3779635504,74404,3130,144967114,35182,47.29,25,12.4
28/12/2010,1954.05,1958,1935.2,1939.45,1942.2254711152,64740,3505,125739677,30859,47.67,22.8,-14.6
27/12/2010,1957,1985,1942.3,1949.95,1966.7840984764,99110,4630,194927972,32241,32.53,42.7,-7.05
24/12/2010,1930,1961,1930,1956.9,1949.8899995601,90936,5513,177315197,21080,23.18,31,26.9
23/12/2010,1953,1968.4,1928,1935.4,1939.5001866158,142003,6691,275414845,64238,45.24,40.4,-17.6
22/12/2010,1975,1990,1948,1956.8,1968.0024030076,77403,4544,152329290,19591,25.31,42,-18.2
21/12/2010,1985,1996.2,1965.25,1974.35,1979.009397212,83429,4270,165106775,30492,36.55,30.95,-10.65
20/12/2010,1983.3,2010,1971.7,1977.5,1980.8075018092,106401,4560,210759899,36345,34.16,38.3,-5.8
16/12/2010,2001,2007.85,1975,1983.3,1985.5824740675,97079,4473,192758361,24286,25.02,32.85,-17.7
15/12/2010,2000,2019.6,1985.5,1995.65,1999.5270585097,112460,6013,224866813,20164,17.93,34.1,-4.35
14/12/2010,1970,2003,1970,1997.35,1989.9928322032,113703,5758,226268155,27990,24.62,33,27.35
13/12/2010,1955,1978,1921,1968.2,1945.1076056596,196551,8569,382312845,45207,23,57,13.2
10/12/2010,1942,1981.4,1918.7,1943.9,1947.730062622,197694,10580,385054547,50601,25.6,62.7,1.9
09/12/2010,2005,2010.8,1932,1942.45,1979.4643129394,283352,8177,560885172,183592,64.79,78.8,-62.55
08/12/2010,2011.05,2018,1984,1993.2,1997.3525838639,219284,6955,437987464,110006,50.17,34,-17.85
07/12/2010,2003.05,2025,1980,2017.75,2006.4774644627,107985,6791,216669469,22390,20.73,45,14.7
06/12/2010,2034,2051.5,2002,2010.45,2028.7878732983,110401,5372,223980210,27656,25.05,49.5,-23.55
03/12/2010,2020,2032,1997.5,2020.1,2014.5215434984,114234,5826,230126854,28499,24.95,34.5,0.1
02/12/2010,2050,2064,2006,2011.1,2021.7205797269,207408,8814,419321022,72498,34.95,58,-38.9
01/12/2010,1950.05,2045,1949,2028.55,1992.1241365734,228595,10723,455389617,78952,34.54,96,78.5
30/11/2010,1963,1963,1918.65,1949.85,1938.850015948,191247,8132,370799249,77906,40.74,44.35,-13.15
29/11/2010,1940.3,1978.85,1940,1967.35,1959.2572981556,98244,5141,192485274,31176,31.73,38.85,27.05
26/11/2010,1950.05,1972,1912,1936.3,1943.5629308385,180317,9809,350457437,52883,29.33,60,-13.75
25/11/2010,2013.1,2025,1907.25,1941.95,1978.4803438639,263709,12770,521743073,108690,41.22,117.75,-71.15
24/11/2010,2039,2040,2003,2011.9,2017.0666791165,96387,5059,194419006,40920,42.45,37,-27.1
23/11/2010,2031.8,2048.75,1990.1,2040.95,2023.1089909263,215128,9723,435227391,99037,46.04,58.65,9.15
22/11/2010,2046,2062,2033,2041.35,2051.0459747357,101012,4680,207180256,24273,24.03,29,-4.65
19/11/2010,2042,2074.75,2031.05,2045.9,2052.4475069963,120778,7940,247890505,32987,27.31,43.7,3.9
18/11/2010,2005,2048.5,1994.8,2038.75,2025.2214137013,155153,8117,314219178,62868,40.52,53.7,33.75
16/11/2010,2081,2086,2005,2007.4,2022.6818952324,230663,10077,466557874,90894,39.41,81,-73.6
15/11/2010,2060,2089.4,2046,2080.85,2067.494175447,116833,6294,241551547,24906,21.32,43.4,20.85
12/11/2010,2127,2127,2074,2079.8,2097.2824736125,164472,7328,344944243,61883,37.63,53,-47.2
11/11/2010,2161,2170.35,2125,2131.05,2143.7041447605,94722,4522,203055944,36919,38.98,45.35,-29.95
10/11/2010,2171,2175,2147,2159.75,2156.4764271505,155327,3580,334959014,99139,63.83,28,-11.25
09/11/2010,2159,2180,2140,2170.95,2159.9635886292,101699,4678,219666137,33700,33.14,40,11.95
08/11/2010,2169,2184,2134.1,2158,2158.7809294011,113557,5692,245144686,28261,24.89,49.9,-11
05/11/2010,2180,2193,2160,2170.6,2177.2714122344,49843,3089,108521739,21061,42.25,33,-9.4
04/11/2010,2149.95,2212,2149.95,2171.25,2187.5642973259,246060,11390,538272071,114115,46.38,62.05,21.3
03/11/2010,2132.25,2150,2117.7,2147.25,2143.7757173093,200332,7050,429466877,81076,40.47,32.3,15
02/11/2010,2080,2138,2080,2133.25,2122.3171372171,435660,14786,924608684,213450,48.99,58,53.25
01/11/2010,2028,2090,2028,2080.65,2070.5785937428,150769,4936,312179064,96686,64.13,62,52.65
29/10/2010,1996,2032,1996,2021.85,2018.8346486919,153697,5991,310288829,50411,32.8,36,25.85
28/10/2010,2014,2035,1992,2003.35,2013.0756948687,130960,5695,263632393,38208,29.18,43,-10.65
27/10/2010,2034,2034.9,2003.05,2014.35,2018.1215503071,104031,3878,209947203,45994,44.21,31.85,-19.65
26/10/2010,2033,2049.65,2014.5,2040.7,2033.4275702338,116575,5042,237046819,44286,37.99,35.15,7.7
25/10/2010,2033.3,2043.9,2017.05,2033.85,2035.4709901787,269719,4693,549005200,197459,73.21,26.85,0.55
22/10/2010,2038.85,2040,2014.1,2020.8,2026.9896736217,98873,4195,200414550,37517,37.94,25.9,-18.05
21/10/2010,2010,2045,2006.1,2038.85,2028.1916127417,151754,7976,307786190,62017,40.87,38.9,28.85
20/10/2010,1986,2024.9,1984,2004.9,2009.9929547276,160959,10153,323526456,37078,23.04,40.9,18.9
19/10/2010,2030,2034,1984.1,1994.05,2012.2153934371,230202,12025,463216008,56066,24.36,49.9,-35.95
18/10/2010,1995,2019,1928.8,2013.15,1974.5962618136,697504,31513,1377288791,161402,23.14,90.2,18.15
15/10/2010,2015,2042,1976.1,1989.45,1996.0346899609,206861,10802,412901732,85611,41.39,65.9,-25.55
14/10/2010,2085,2089.95,2004,2012.95,2034.0766219114,312887,11309,636436132,135863,43.42,85.95,-72.05
13/10/2010,2005,2091.65,1985,2079.25,2041.0198293983,278778,11655,568991426,89749,32.19,106.65,74.25
12/10/2010,2039.2,2039.2,1986,1998.6,1999.4113004305,220204,7794,440278366,102111,46.37,53.2,-40.6
11/10/2010,2058,2079,2029,2038.1,2046.7125527613,56386,3225,115405934,18255,32.38,50,-19.9
08/10/2010,2048.95,2063.8,2025.3,2041.9,2048.0276019576,107275,5197,219702161,31278,29.16,38.5,-7.05
07/10/2010,2072,2075,2028,2038,2055.1504203257,122643,4505,252049813,28273,23.05,47,-34
06/10/2010,2076,2084,2063.85,2071.8,2071.1827837097,52915,2870,109596637,20454,38.65,20.15,-4.2
05/10/2010,2075,2085,2045,2053.45,2070.0643839181,138342,4958,286376847,31900,23.06,40,-21.55
04/10/2010,2105,2117,2057.5,2066.55,2084.7261825479,228236,9821,475809565,92384,40.48,59.5,-38.45
01/10/2010,2044.7,2103.15,2044.7,2098.85,2089.2028973458,433017,14205,904660371,283010,65.36,58.45,54.15
30/09/2010,2036,2054,2014.5,2044.7,2034.97359049,122986,5698,250273262,39210,31.88,39.5,8.7
29/09/2010,2046.65,2057.95,2027.5,2034.45,2038.6828448358,125828,5879,256523385,42269,33.59,30.45,-12.2
28/09/2010,2030,2052,2027,2046.2,2039.3095436576,195533,6621,398752313,89579,45.81,25,16.2
27/09/2010,2027,2043,2019.95,2026.2,2034.7875772264,186303,5956,379087030,106886,57.37,23.05,-0.8
24/09/2010,1998.1,2020,1986,2016.35,2005.4519830263,168732,7295,338383924,68162,40.4,34,18.25
23/09/2010,1999.9,2013.85,1968,1998.1,1994.4149696929,205562,9640,409975930,39480,19.21,45.85,-1.8
22/09/2010,2038,2060,1971.1,1994.7,1998.879035385,317225,14786,634094402,82479,26,88.9,-43.3
21/09/2010,2000,2074.6,2000,2034.75,2045.8801673022,500890,20525,1024760917,164112,32.76,74.6,34.75
20/09/2010,1951.45,2007.9,1685,1999.45,1991.4805831294,352992,12837,702976714,148975,42.2,322.9,48
17/09/2010,1940,1969,1940,1961.7,1956.5287943521,186547,8212,364984577,91455,49.03,29,21.7
16/09/2010,1916.15,1945,1905,1934.1,1930.2705589299,234448,8469,452548072,105312,44.92,40,17.95
15/09/2010,1920,1938,1911.55,1916.15,1925.1457756214,185909,8746,357901926,60219,32.39,26.45,-3.85
14/09/2010,1908.55,1925,1900,1920.65,1914.3979682168,163797,7438,313572644,78490,47.92,25,12.1
13/09/2010,1899,1919.2,1892.1,1903.9,1909.3231377105,251317,11212,479845363,147674,58.76,27.1,4.9
09/09/2010,1874,1885,1859.35,1882.75,1876.0563634403,139115,5724,260987581,55478,39.88,25.65,8.75
08/09/2010,1872,1882,1852,1864.4,1865.3788912724,118406,5507,220872053,31356,26.48,30,-7.6
07/09/2010,1842,1887,1842,1876.25,1871.0664131004,263442,11633,492917478,120504,45.74,45,34.25
06/09/2010,1840.6,1856,1825.4,1833.6,1842.5712633943,135785,4530,250193539,66137,48.71,30.6,-7
03/09/2010,1850,1851,1828,1834.95,1839.8389611777,56179,3023,103360313,16585,29.52,23,-15.05
02/09/2010,1840,1856.3,1832,1841.6,1844.7071432031,103245,5729,190456789,22763,22.05,24.3,1.6
01/09/2010,1820,1838,1802,1832.55,1819.4161674537,85134,4532,154894176,19014,22.33,36,12.55
31/08/2010,1815,1817.7,1791.2,1812.45,1806.2646247263,122857,5873,221912253,30967,25.21,26.5,-2.55
30/08/2010,1844.9,1863.75,1809,1818.45,1838.197169286,120323,5012,221177398,37763,31.38,54.75,-26.45
27/08/2010,1864.7,1875,1815,1832.25,1853.3493264205,94124,5203,174444652,22722,24.14,60,-32.45
26/08/2010,1860,1870,1844,1862.1,1856.8254276262,103069,5145,191381140,34198,33.18,26,2.1
25/08/2010,1857.5,1871.95,1840,1851.1,1856.4244635734,119075,5182,221053743,46965,39.44,31.95,-6.4
24/08/2010,1877,1879.95,1851.3,1861.1,1859.9278844604,93059,4266,173083029,37204,39.98,28.65,-15.9
23/08/2010,1870,1887,1848,1872.9,1872.5079208957,191140,8652,357911164,44372,23.21,39,2.9
20/08/2010,1812,1875,1809.7,1869,1852.7811509055,329862,15355,611162096,123930,37.57,65.3,57
19/08/2010,1803.8,1822,1799,1818,1814.8076229198,113631,4868,206218405,37602,33.09,23,14.2
18/08/2010,1770,1801,1763.7,1793.1,1777.0371597077,140394,6975,249485355,45345,32.3,37.3,23.1
17/08/2010,1800,1800,1770,1775.5,1780.7846933237,138175,6492,246059925,44916,32.51,30,-24.5
16/08/2010,1807,1831,1783,1787.6,1806.9772997804,119294,5862,215561550,43039,36.08,48,-19.4
13/08/2010,1810,1821.8,1800,1808.9,1810.7161703356,100437,4330,181862900,34259,34.11,21.8,-1.1
12/08/2010,1812.7,1817.75,1781.1,1804.8,1806.1091135862,125878,4400,227349403,40565,32.23,36.65,-7.9
11/08/2010,1818.5,1839.5,1805,1812.7,1820.1178003497,120110,5035,218614349,34024,28.33,34.5,-5.8
10/08/2010,1812,1833.9,1803,1826.9,1824.2918124039,146954,7189,268086979,57315,39,30.9,14.9
09/08/2010,1810,1814.7,1796.3,1810.45,1806.8351874783,100945,4662,182390978,23181,22.96,18.4,0.45
06/08/2010,1809.8,1829,1796,1801.6,1812.9770571752,148456,7003,269147322,35811,24.12,33,-8.2
05/08/2010,1819.9,1824,1806.25,1809.8,1815.6718740553,132312,6506,240235177,43641,32.98,17.75,-10.1
04/08/2010,1795,1817.5,1775,1806.7,1803.4627490583,223793,10843,403602339,38884,17.37,42.5,11.7
03/08/2010,1821,1821,1777,1785.5,1790.8502496762,234704,11510,420319717,92031,39.21,44,-35.5
02/08/2010,1806,1824,1800,1812.15,1814.0603201851,133985,6896,243056872,36492,27.24,24,6.15
30/07/2010,1815.4,1831.7,1792.85,1797.1,1811.7388280588,186494,8249,337878421,56874,30.5,38.85,-18.3
29/07/2010,1824.8,1835,1801.05,1819.45,1815.8225180134,228164,10913,414305329,71623,31.39,33.95,-5.35
28/07/2010,1866,1879.55,1820,1824.8,1846.2431200206,237101,11501,437746090,81564,34.4,59.55,-41.2
27/07/2010,1925,1925,1845,1863.25,1876.1667642039,941521,41745,1766450408,184709,19.62,80,-61.75
26/07/2010,1948,1949,1915,1919.7,1923.1844288781,134621,4855,258901011,65479,48.64,34,-28.3
23/07/2010,1932,1944,1931,1937.3,1937.9040541882,201520,5914,390526425,116754,57.94,13,5.3
22/07/2010,1908,1932,1896.05,1927.2,1917.3862216429,185668,7303,355997265,84136,45.32,35.95,19.2
21/07/2010,1906,1918,1900,1915.15,1913.0175394481,127256,5918,243442960,45910,36.08,18,9.15
20/07/2010,1899,1918.7,1895.3,1902.2,1908.1864332224,161409,8011,307998464,59729,37,23.4,3.2
19/07/2010,1865,1898,1858,1892.1,1887.6315979607,171625,7690,323964773,53693,31.29,40,27.1
16/07/2010,1870,1884.85,1861.15,1870.85,1868.5352913921,155392,5611,290355436,80949,52.09,23.7,0.85
15/07/2010,1890,1897.3,1868.75,1874.05,1879.1079233201,269849,9828,507075394,126175,46.76,28.55,-15.95
14/07/2010,1848,1896.9,1832,1882.9,1869.641542377,486833,21372,910203201,142412,29.25,64.9,34.9
13/07/2010,1830.4,1844.1,1820,1837.15,1835.4913844969,231037,7986,424066423,122669,53.09,24.1,6.75
12/07/2010,1829.95,1835,1813,1825.55,1825.9341719299,151364,6519,276380700,66021,43.62,22,-4.4
09/07/2010,1830,1850,1815,1819.1,1826.1791704347,107261,5193,195877804,34661,32.31,35,-10.9
08/07/2010,1802,1825,1800,1818.8,1818.7212838009,197258,8845,358757323,75007,38.02,25,16.8
07/07/2010,1798,1803.5,1780.15,1786.4,1786.8100807967,85152,3179,152150452,35610,41.82,23.35,-11.6
06/07/2010,1785,1802.1,1785,1798.2,1796.7854634997,84876,3820,152503963,25189,29.68,17.1,13.2
05/07/2010,1785,1806,1782,1788.5,1794.3289190448,79439,3542,142539695,16838,21.2,24,3.5
02/07/2010,1795,1812.45,1781.25,1786.4,1797.7146555909,92695,4447,166639160,23916,25.8,31.2,-8.6
01/07/2010,1795,1805,1781.25,1792,1793.0413525668,92062,4497,165070973,18047,19.6,23.75,-3
30/06/2010,1782,1815,1771,1804.55,1800.6990962181,217641,9377,391905952,49818,22.89,44,22.55
29/06/2010,1789.95,1805,1780,1793.95,1792.8696630527,136876,6111,245400828,31429,22.96,25,4
28/06/2010,1765,1792,1757.9,1790.05,1782.9756979711,121101,5446,215920140,35878,29.63,34.1,25.05
25/06/2010,1782,1794.9,1758,1761.25,1776.7610906636,137751,6610,244750617,33701,24.47,36.9,-20.75
24/06/2010,1752.25,1798,1752.25,1787.1,1787.2349076958,217379,9378,388507337,52961,24.36,45.75,34.85
23/06/2010,1810,1814,1756.2,1765.1,1772.7350966424,385752,15657,683836109,160386,41.58,57.8,-44.9
22/06/2010,1830,1834.95,1806,1821.2,1820.0246460282,206443,8278,375731348,52693,25.52,28.95,-8.8
21/06/2010,1820,1843.75,1815,1836.35,1835.0548914814,362242,12153,664733954,209528,57.84,28.75,16.35
18/06/2010,1770,1816.7,1770,1798.3,1803.0066484278,536217,19587,966802816,221531,41.31,46.7,28.3
17/06/2010,1715,1782,1711.15,1775.4,1754.9299304435,530216,21857,930491928,209742,39.56,70.85,60.4
16/06/2010,1737,1737,1708.2,1718.65,1719.2428226136,159285,6710,273849593,48665,30.55,28.8,-18.35
15/06/2010,1705,1729,1698.1,1725.4,1716.8008127299,394473,11321,677231567,191788,48.62,30.9,20.4
14/06/2010,1685,1709.45,1678.8,1704.6,1696.2178766497,338710,11819,574525957,178892,52.82,30.65,19.6
11/06/2010,1681,1685.85,1671.15,1677.3,1678.576435855,267924,8845,449730913,112212,41.88,14.7,-3.7
10/06/2010,1645,1674.8,1645,1672.55,1664.6026431216,333091,11107,554464159,168420,50.56,29.8,27.55
09/06/2010,1636.2,1649.5,1618,1643.7,1635.557180048,293083,7354,479354005,163976,55.95,31.5,7.5
08/06/2010,1636,1653,1620,1627.1,1637.7638003489,182278,5869,298528310,80052,43.92,33,-8.9
07/06/2010,1640,1645,1625,1639.2,1634.9080875119,111802,4844,182785994,35218,31.5,20,-0.8
04/06/2010,1665,1673,1644,1668.45,1660.58984375,180480,7109,299703255,67249,37.26,29,3.45
03/06/2010,1640,1665,1640,1660.7,1658.82149735,310001,11289,514236323,150427,48.52,25,20.7
02/06/2010,1600,1633.75,1587,1629.15,1614.9791010561,179722,7744,290247274,46774,26.03,46.75,29.15
01/06/2010,1629.7,1631.7,1590,1592.95,1607.346382991,139314,6161,223925854,40930,29.38,41.7,-36.75
31/05/2010,1627.5,1638.75,1619.2,1628.6,1629.8596834382,110942,4759,180819893,26095,23.52,19.55,1.1
28/05/2010,1638,1644.95,1618,1626.1,1627.3442746664,155039,6521,252301829,33758,21.77,26.95,-11.9
27/05/2010,1615.3,1645,1600,1629.4,1624.4603824838,228977,9092,371964065,64858,28.33,45,14.1
26/05/2010,1574,1613,1572.45,1602.25,1588.646491917,183348,7637,291275157,63322,34.54,40.55,28.25
25/05/2010,1618,1618,1555.5,1558.5,1575.9852147257,409732,12911,645731574,167382,40.85,62.5,-59.5
24/05/2010,1655,1675,1619,1628.2,1634.2855605796,224919,7073,367581874,83652,37.19,56,-26.8
21/05/2010,1620,1621.45,1595,1608.1,1608.5055753278,308233,12593,495794499,76059,24.68,26.45,-11.9
20/05/2010,1640,1664.9,1617.35,1643,1641.3541588331,462750,17089,759536637,155261,33.55,47.55,3
19/05/2010,1630,1671.8,1622,1636.4,1650.0336010782,516412,19392,852097152,139333,26.98,49.8,6.4
18/05/2010,1609.9,1680,1609.9,1657.95,1656.0210432128,859422,34531,1423220917,241216,28.07,70.1,48.05
17/05/2010,1525,1614.5,1475.1,1605.55,1551.2997288367,1103394,43462,1711694813,213682,19.37,139.4,80.55
14/05/2010,1563,1583.45,1521,1529.6,1554.6649257405,166578,7217,258972974,47660,28.61,62.45,-33.4
13/05/2010,1565,1580,1554,1571.55,1568.6256071081,130331,5875,204440544,39663,30.43,26,6.55
12/05/2010,1550,1565,1534,1558.25,1556.4005548454,179149,7132,278827603,33879,18.91,31,8.25
11/05/2010,1542.5,1560,1537.1,1543.2,1547.9163178079,204954,5761,317251641,98718,48.17,22.9,0.7
10/05/2010,1539,1555,1525.6,1547.1,1543.1808027179,159533,6449,246188263,44409,27.84,29.4,8.1
07/05/2010,1505,1533,1486.8,1518.95,1503.5427766135,287739,12727,432627895,81749,28.41,46.2,13.95
06/05/2010,1536,1538.5,1502.5,1523.3,1516.7170850292,325794,12000,494137326,123188,37.81,36,-12.7
05/05/2010,1545,1545,1516,1535.2,1528.5713519185,208733,10411,319063284,67524,32.35,29,-9.8
04/05/2010,1596,1609,1540.3,1554.4,1582.8312639313,245401,7188,388428375,141874,57.81,68.7,-41.6
03/05/2010,1600,1601.9,1583.95,1591.7,1590.03055111,146214,4100,232484727,78994,54.03,17.95,-8.3
30/04/2010,1610,1619.5,1600,1608.35,1610.0413006898,113509,4737,182754178,30199,26.6,19.5,-1.65
29/04/2010,1598,1608.95,1586,1599,1593.8883891575,124289,5470,198102794,24498,19.71,22.95,1
28/04/2010,1610,1624,1584,1592.05,1600.7029640274,205295,6631,328616315,81262,39.58,40,-17.95
27/04/2010,1615,1634.8,1612,1625.2,1626.8767174273,126279,5686,205440365,33456,26.49,22.8,10.2
26/04/2010,1622,1635.05,1609,1619.5,1622.4902069938,107781,4700,174873617,34157,31.69,26.05,-2.5
23/04/2010,1576,1621.8,1576,1617.85,1606.6959132333,342251,13520,549893283,155990,45.58,45.8,41.85
22/04/2010,1573.5,1606.6,1559,1572.65,1581.4657799047,308839,10110,488418310,75883,24.57,47.6,-0.85
21/04/2010,1596,1608,1567,1573.5,1574.6722176104,139736,5407,220038397,51329,36.73,41,-22.5
20/04/2010,1580,1602.1,1570,1588.6,1588.6147409282,203515,6970,323306929,82319,40.45,32.1,8.6
19/04/2010,1560,1582.45,1550,1574.55,1563.7304584979,175268,8399,274071910,33463,19.09,32.45,14.55
16/04/2010,1574.95,1580.2,1560.25,1570.9,1569.6650068159,177526,7747,278656350,71788,40.44,19.95,-4.05
15/04/2010,1610,1620,1565,1570.6,1588.1677688303,298655,11789,474314245,149467,50.05,55,-39.4
13/04/2010,1610,1617.7,1593,1600.5,1602.4989382838,190258,6774,304888243,53574,28.16,24.7,-9.5
12/04/2010,1611.5,1643,1556,1607.85,1611.5497573127,233634,8182,376512816,98041,41.96,87,-3.65
09/04/2010,1624.65,1650,1618,1641.35,1638.3599781366,135386,5804,221811004,38459,28.41,32,16.7
08/04/2010,1641,1647.75,1616.15,1623.65,1628.3025575787,188655,6613,307187419,86281,45.73,31.6,-17.35
07/04/2010,1655,1659.85,1640,1643.2,1649.3298975552,95466,3819,157454928,37270,39.04,19.85,-11.8
06/04/2010,1652,1660.9,1639,1648.65,1652.6620022692,148072,5831,244712968,44222,29.87,21.9,-3.35
05/04/2010,1659.85,1660,1638.3,1647.45,1648.6711416842,126182,5018,208032622,34660,27.47,21.7,-12.4
01/04/2010,1635.25,1653.9,1633,1649.85,1644.3016222003,121440,4968,199683989,37798,31.12,20.9,14.6
31/03/2010,1649,1649,1615.25,1626.35,1629.5730230275,289306,7717,471445253,141807,49.02,33.75,-22.65
30/03/2010,1647,1669.8,1630.3,1639.4,1650.7331945607,132591,5508,218872365,47968,36.18,39.5,-7.6
29/03/2010,1641,1663,1635.55,1659,1651.5552353825,240842,9313,397763866,115966,48.15,27.45,18
26/03/2010,1646.8,1656.5,1630,1635.55,1642.5698327646,200436,7538,329230127,68897,34.37,26.5,-11.25
25/03/2010,1611,1648,1600.3,1639.9,1622.7282269981,261218,9394,423885822,123564,47.3,47.7,28.9
23/03/2010,1624,1628,1605,1611.25,1614.7424961882,137730,5368,222398484,41343,30.02,23,-12.75
22/03/2010,1620.7,1623,1581,1617.1,1614.4297141345,196526,6339,317277414,93477,47.56,42,-3.6
19/03/2010,1625,1628.1,1607.6,1620.7,1618.8056066079,142011,5934,229888203,49119,34.59,20.5,-4.3
18/03/2010,1627,1634,1601.1,1617.15,1613.2554193184,164827,7179,265908051,47540,28.84,32.9,-9.85
17/03/2010,1606,1630,1606,1623.65,1620.704964451,354581,13505,574671187,163238,46.04,24,17.65
16/03/2010,1550,1610,1550,1597.8,1584.2461106608,231916,8306,367412021,101217,43.64,60,47.8
15/03/2010,1560,1569,1541.25,1554.25,1554.1805879496,166783,6940,259210901,65315,39.16,27.75,-5.75
12/03/2010,1576.55,1584,1558,1565.25,1565.368498157,190446,5542,298118169,90211,47.37,26,-11.3
11/03/2010,1578,1582,1552.5,1573.7,1567.627293343,151253,5151,237108331,70121,46.36,29.5,-4.3
10/03/2010,1618.7,1618.7,1565.6,1575.6,1578.9424422811,139599,6484,220418786,47762,34.21,53.1,-43.1
09/03/2010,1609.8,1611.55,1584,1588.05,1598.0181506892,161206,7805,257610114,52210,32.39,27.55,-21.75
08/03/2010,1599,1614,1592,1602.8,1605.4313122701,205255,8574,329522804,88271,43.01,22,3.8
05/03/2010,1599,1613.7,1580,1584.7,1597.7882183798,182929,9002,292281801,51852,28.35,33.7,-14.3
04/03/2010,1580,1594.7,1562.5,1585.45,1577.3453354094,138726,6900,218818809,27331,19.7,32.2,5.45
03/03/2010,1590,1592,1565.45,1575.95,1574.954640655,136554,7109,215066356,30719,22.5,26.55,-14.05
02/03/2010,1585,1595,1572.7,1582.15,1582.6171685109,180202,8219,285190779,60155,33.38,22.3,-2.85
26/02/2010,1540,1581.45,1535.05,1566.85,1559.6652181352,485089,21529,756576441,158434,32.66,46.4,26.85
25/02/2010,1505,1543,1472.35,1536.85,1525.9674071003,429388,16512,655232093,159564,37.16,70.65,31.85
24/02/2010,1480,1515,1470,1499.75,1503.380651107,313589,12122,471443635,93791,29.91,45,19.75
23/02/2010,1480,1492.45,1466,1487.9,1482.8862111116,210249,9059,311775343,40920,19.46,26.45,7.9
22/02/2010,1489.9,1498.5,1478,1487.2,1486.885302913,149812,6732,222753261,47026,31.39,20.5,-2.7
19/02/2010,1465,1493,1445.9,1475.3,1465.8630120442,273243,9691,400536807,78223,28.63,47.1,10.3
18/02/2010,1480,1480,1462.05,1476.2,1474.3075233293,172530,5908,254362277,60765,35.22,17.95,-3.8
17/02/2010,1456,1482.4,1456,1474.6,1474.2177964704,230394,10178,339650935,82921,35.99,26.4,18.6
16/02/2010,1432.5,1462,1425.1,1446.7,1440.6942185755,256909,7991,370127311,111971,43.58,36.9,14.2
15/02/2010,1463.4,1463.4,1425.25,1432.5,1435.5476196428,160018,6894,229713459,45105,28.19,38.15,-30.9
11/02/2010,1446,1459.9,1442,1447.85,1450.4398119283,136331,6356,197739910,29813,21.87,17.9,1.85
10/02/2010,1472.9,1475,1431,1436.05,1447.9263600346,260986,10877,377888509,74422,28.52,44,-36.85
09/02/2010,1444,1465,1434,1462.25,1453.5638128208,396903,11914,576923838,156531,39.44,31,18.25
08/02/2010,1439,1460.5,1414.85,1444.7,1436.6732647324,351113,13033,504434660,105403,30.02,45.65,5.7
06/02/2010,1444.9,1448,1427.9,1431.2,1431.5813441844,51362,2369,73528881,15974,31.1,20.1,-13.7
05/02/2010,1430,1438.25,1371,1423.15,1416.2475597608,414611,15758,587191817,151466,36.53,67.25,-6.85
04/02/2010,1440,1455.3,1425.25,1445.05,1443.5648412101,419548,13457,605644742,163757,39.03,30.05,5.05
03/02/2010,1395.5,1456,1390,1449.85,1434.8817638154,597795,25254,857765144,150090,25.11,66,54.35
02/02/2010,1427.95,1437,1390.1,1396.8,1408.4632734434,619470,21514,872500744,201233,32.48,46.9,-31.15
01/02/2010,1425,1439,1408.3,1417,1422.3985486112,641179,22625,912012079,286979,44.76,30.7,-8
29/01/2010,1415,1449.5,1401.15,1425.05,1422.6990075889,744248,22807,1058840891,284379,38.21,48.35,10.05
28/01/2010,1474.75,1475,1410,1431.2,1430.9170430673,777319,31963,1112279005,290982,37.43,65,-43.55
27/01/2010,1474,1489.75,1440,1460,1461.4558368217,581695,19028,850121553,258803,44.49,49.75,-14
25/01/2010,1473,1499.45,1456,1490.65,1482.430583208,398297,17245,590447654,89635,22.5,43.45,17.65
22/01/2010,1505,1515.5,1438.8,1472.35,1469.9212174368,1397822,46094,2054688216,635987,45.5,76.7,-32.65
