10,200
1996,Price
9,200
1996,Price
8,202
1996,Price
5,204
1996,Price
4,205
1996,Price
3,209
1996,Price
2,210
1995,Price
1,315
1995,Price
356,214
1995,Price
355,206
1995,Price
354,205
1995,Price
353,345
1995,Price
352,331
1995,Price
349,329
1995,Price
348,336
1995,Price
347,327
1995,Price
346,325
1995,Price
345,325
1995,Price
342,330
1995,Price
341,328
1995,Price
340,317
1995,Price
339,318
1995,Price
338,319
1995,Price
335,324
1995,Price
334,316
1995,Price
333,315
1995,Price
332,315
1995,Price
331,318
1995,Price
328,316
1995,Price
327,304
1995,Price
326,312
1995,Price
325,317
1995,Price
324,318
1995,Price
321,327
1995,Price
320,335
1995,Price
319,331
1995,Price
318,328
1995,Price
317,344
1995,Price
313,350
1995,Price
312,350
1995,Price
310,365
1995,Price
307,365
1995,Price
306,367
1995,Price
305,365
1995,Price
304,363
1995,Price
303,365
1995,Price
300,362
1995,Price
299,354
1995,Price
296,372
1995,Price
293,371
1995,Price
292,371
1995,Price
291,376
1995,Price
290,377
1995,Price
289,373
1995,Price
286,375
1995,Price
285,380
1995,Price
284,370
1995,Price
283,374
1995,Price
282,378
1995,Price
279,381
1995,Price
278,380
1995,Price
277,375
1995,Price
272,375
1995,Price
271,372
1995,Price
270,370
1995,Price
269,378
1995,Price
268,390
1995,Price
265,385
1995,Price
264,365
1995,Price
263,371
1995,Price
262,369
1995,Price
261,360
1995,Price
258,360
1995,Price
257,359
1995,Price
256,360
1995,Price
255,363
1995,Price
254,360
1995,Price
251,364
1995,Price
250,358
1995,Price
249,348
1995,Price
248,355
1995,Price
247,357
1995,Price
244,360
1995,Price
243,361
1995,Price
240,366
1995,Price
237,365
1995,Price
236,371
1995,Price
234,377
1995,Price
233,382
1995,Price
229,388
1995,Price
228,390
1995,Price
226,385
1995,Price
223,378
1995,Price
221,373
1995,Price
220,365
1995,Price
219,357
1995,Price
216,357
1995,Price
215,363
1995,Price
214,359
1995,Price
213,357
1995,Price
212,359
1995,Price
209,359
1995,Price
208,362
1995,Price
207,350
1995,Price
206,343
1995,Price
202,341
1995,Price
201,345
1995,Price
200,337
1995,Price
199,340
1995,Price
198,339
1995,Price
195,338
1995,Price
194,332
1995,Price
193,328
1995,Price
192,330
1995,Price
191,327
1995,Price
188,324
1995,Price
187,322
1995,Price
186,328
1995,Price
185,322
1995,Price
184,323
1995,Price
181,328
1995,Price
180,332
1995,Price
179,329
1995,Price
178,327
1995,Price
177,328
1995,Price
174,331
1995,Price
173,336
1995,Price
172,343
1995,Price
171,341
1995,Price
170,345
1995,Price
167,340
1995,Price
166,337
1995,Price
165,342
1995,Price
164,331
1995,Price
163,338
1995,Price
160,335
1995,Price
159,332
1995,Price
158,332
1995,Price
157,330
1995,Price
156,330
1995,Price
153,335
1995,Price
152,331
1995,Price
151,324
1995,Price
150,315
1995,Price
149,316
1995,Price
146,316
1995,Price
145,315
1995,Price
144,315
1995,Price
143,311
1995,Price
142,315
1995,Price
139,320
1995,Price
138,315
1995,Price
137,301
1995,Price
136,304
1995,Price
135,297
1995,Price
132,299
1995,Price
130,300
1995,Price
129,300
1995,Price
128,300
1995,Price
125,300
1995,Price
124,300
1995,Price
123,300
1995,Price
122,300
1995,Price
118,301.25
1995,Price
117,310
1995,Price
116,315
1995,Price
115,320
1995,Price
114,320
1995,Price
111,325
1995,Price
110,335
1995,Price
109,330
1995,Price
108,335
1995,Price
107,335
1995,Price
100,330
1995,Price
97,315
1995,Price
96,312.5
1995,Price
95,300
1995,Price
94,295
1995,Price
93,290
1995,Price
90,290
1995,Price
89,290
1995,Price
88,292.5
1995,Price
87,295
1995,Price
86,295
1995,Price
83,300
1995,Price
82,315
1995,Price
75,310
1995,Price
74,325
1995,Price
73,320
1995,Price
72,320
1995,Price
69,325
1995,Price
68,330
1995,Price
67,325
1995,Price
66,335
1995,Price
65,340
1995,Price
62,340
1995,Price
61,340
1995,Price
60,335
1995,Price
59,335
1995,Price
55,350
1995,Price
54,340
1995,Price
53,340
1995,Price
52,345
1995,Price
51,335
1995,Price
48,355
1995,Price
47,365
1995,Price
46,370
1995,Price
45,370
1995,Price
44,365
1995,Price
41,365
1995,Price
40,362.5
1995,Price
39,362.5
1995,Price
38,362.5
1995,Price
37,360
1995,Price
34,362.5
1995,Price
33,355
1995,Price
32,360
1995,Price
31,352.5
1995,Price
30,350
1995,Price
27,345
1995,Price
25,345
1995,Price
24,335
1995,Price
23,335
1995,Price
20,335
1995,Price
19,335
1995,Price
18,335
1995,Price
17,330
1995,Price
16,330
1995,Price
13,335
1995,Price
12,330
1995,Price
11,345
1995,Price
10,330
1995,Price
9,340
1995,Price
6,342.5
1995,Price
5,350
1995,Price
4,350
1995,Price
3,352.5
1994,Price
2,352.5
1994,Price
357,350
1994,Price
356,350
1994,Price
355,350
1994,Price
354,355
1994,Price
353,350
1994,Price
350,345
1994,Price
349,355
1994,Price
348,345
1994,Price
347,345
1994,Price
346,350
1994,Price
343,350
1994,Price
342,355
1994,Price
341,360
1994,Price
340,358.75
1994,Price
339,365
1994,Price
336,360
1994,Price
335,365
1994,Price
334,365
1994,Price
333,370
1994,Price
329,360
1994,Price
328,360
1994,Price
327,365
1994,Price
326,365
1994,Price
325,362.5
1994,Price
321,360
1994,Price
320,360
1994,Price
319,360
1994,Price
318,360
1994,Price
315,372.5
1994,Price
314,365
1994,Price
313,370
1994,Price
312,370
1994,Price
311,370
1994,Price
307,370
1994,Price
304,375
1994,Price
301,380
1994,Price
300,380
1994,Price
299,385
1994,Price
298,385
1994,Price
297,385
1994,Price
294,390
1994,Price
293,390
1994,Price
292,395
1994,Price
291,400
1994,Price
290,405
1994,Price
287,400
1994,Price
285,387.5
1994,Price
284,385
1994,Price
283,385
1994,Price
280,385
1994,Price
279,380
1994,Price
278,385
1994,Price
277,390
1994,Price
276,385
1994,Price
273,380
1994,Price
272,387.5
1994,Price
271,395
1994,Price
270,400
1994,Price
266,400
1994,Price
265,405
1994,Price
264,410
1994,Price
263,400
1994,Price
262,420
1994,Price
259,422.5
1994,Price
258,425
1994,Price
257,425
1994,Price
256,430
1994,Price
255,430
1994,Price
251,410
1994,Price
250,395
1994,Price
249,395
1994,Price
248,395
1994,Price
245,395
1994,Price
244,395
1994,Price
243,395
1994,Price
241,395
1994,Price
237,390
1994,Price
236,390
1994,Price
231,400
1994,Price
230,390
1994,Price
229,385
1994,Price
228,392.5
1994,Price
224,408.75
1994,Price
223,397.5
1994,Price
222,385
1994,Price
221,380
1994,Price
220,380
1994,Price
217,380
1994,Price
216,382.5
1994,Price
215,380
1994,Price
214,385
1994,Price
213,380
1994,Price
210,372.5
1994,Price
209,362.5
1994,Price
208,357.5
1994,Price
207,357.5
1994,Price
206,357.5
1994,Price
203,357.5
1994,Price
202,352.5
1994,Price
201,352.5
1994,Price
200,352.5
1994,Price
199,355
1994,Price
196,355
1994,Price
195,352.5
1994,Price
194,352.5
1994,Price
193,357.5
1994,Price
192,360
1994,Price
189,365
1994,Price
188,365
1994,Price
187,370
1994,Price
186,372.5
1994,Price
185,375
1994,Price
182,377.5
1994,Price
181,377.5
1994,Price
180,375
1994,Price
179,375
1994,Price
178,372.5
1994,Price
175,377.5
1994,Price
174,382.5
1994,Price
173,390
1994,Price
171,390
1994,Price
168,392.5
1994,Price
167,360
1994,Price
166,342.5
1994,Price
165,332.5
1994,Price
164,330
1994,Price
161,322.5
1994,Price
160,320
1994,Price
159,317.5
1994,Price
158,320
1994,Price
157,322.5
1994,Price
154,317.5
1994,Price
153,307.5
1994,Price
152,305
1994,Price
151,307.5
1994,Price
150,307.5
1994,Price
147,310
1994,Price
146,305
1994,Price
144,315
1994,Price
143,320
1994,Price
140,325
1994,Price
139,327.5
1994,Price
138,326.25
1994,Price
137,327.5
1994,Price
136,327.5
1994,Price
133,318.75
1994,Price
131,315
1994,Price
130,315
1994,Price
129,312.5
1994,Price
126,312.5
1994,Price
125,302.5
1994,Price
124,305
1994,Price
123,307.5
1994,Price
122,305
1994,Price
119,307.5
1994,Price
118,305
1994,Price
117,305
1994,Price
116,305
1994,Price
115,306.25
1994,Price
112,310
1994,Price
111,307.5
1994,Price
109,315
1994,Price
108,317.5
1994,Price
105,330
1994,Price
103,335
1994,Price
102,340
1994,Price
98,355
1994,Price
97,335
1994,Price
96,335
1994,Price
95,325
1994,Price
94,315
1994,Price
90,307
1994,Price
89,300
1994,Price
88,287.5
1994,Price
87,285
1994,Price
84,280
1994,Price
83,285
1994,Price
82,285
1994,Price
81,290
1994,Price
80,290
1994,Price
77,290
1994,Price
76,300
1994,Price
75,290
1994,Price
70,300
1994,Price
68,300
1994,Price
67,292.5
1994,Price
66,285
1994,Price
63,305
1994,Price
62,317.5
1994,Price
61,325
1994,Price
60,335
1994,Price
59,345
1994,Price
58,365
1994,Price
56,355
1994,Price
55,320
1994,Price
54,315
1994,Price
53,317.5
1994,Price
52,315
1994,Price
49,302.5
1994,Price
48,300
1994,Price
47,305
1994,Price
46,305
1994,Price
45,305
1994,Price
42,307.5
1994,Price
41,307.5
1994,Price
40,310
1994,Price
39,307.5
1994,Price
38,310
1994,Price
35,310
1994,Price
34,325
1994,Price
33,322.5
1994,Price
32,320
1994,Price
31,330
1994,Price
28,340
1994,Price
27,342.5
1994,Price
25,340
1994,Price
24,327.5
1994,Price
20,320
1994,Price
19,317.5
1994,Price
18,340
1994,Price
17,350
1994,Price
14,350
1994,Price
13,365
1994,Price
12,360
1994,Price
11,355
1994,Price
10,380
1994,Price
7,362.5
1994,Price
6,335
1994,Price
5,313.75
1994,Price
4,312.5
1993,Price
3,308
1993,Price
358,295
1993,Price
347,300
1993,Price
344,285
1993,Price
343,270
1993,Price
342,262.5
1993,Price
341,257.5
1993,Price
340,261.25
1993,Price
337,268.75
1993,Price
336,280
1993,Price
335,275
1993,Price
330,255
1993,Price
329,235
1993,Price
328,235
1993,Price
327,240
1993,Price
326,242.5
1993,Price
323,245
1993,Price
322,242.5
1993,Price
321,240
1993,Price
320,235
1993,Price
317,230
1993,Price
314,232.5
1993,Price
313,228.75
1993,Price
312,221.25
1993,Price
309,215
1993,Price
308,208
1993,Price
307,207.5
1993,Price
306,205
1993,Price
305,210
1993,Price
302,210
1993,Price
301,218.75
1993,Price
300,216.25
1993,Price
299,206.25
1993,Price
298,197.5
1993,Price
295,193.75
1993,Price
294,192.5
1993,Price
293,195
1993,Price
292,193.75
1993,Price
285,190
1993,Price
284,191.25
1993,Price
281,180
1993,Price
280,175
1993,Price
279,175
1993,Price
278,175
1993,Price
277,170
1993,Price
274,175
1993,Price
273,175
1993,Price
272,177.5
1993,Price
271,181.25
1993,Price
270,180
1993,Price
267,185
1993,Price
265,187.5
1993,Price
264,187.5
1993,Price
263,190
1993,Price
260,190
1993,Price
259,190
1993,Price
258,197.5
1993,Price
257,192.5
1993,Price
256,192.5
1993,Price
253,188.75
1993,Price
252,188.75
1993,Price
251,185
1993,Price
250,187.5
1993,Price
249,188.75
1993,Price
246,188
1993,Price
245,190
1993,Price
244,187.5
1993,Price
242,188.75
1993,Price
239,190
1993,Price
238,190
1993,Price
237,190
1993,Price
236,195
1993,Price
232,196.25
1993,Price
231,192.5
1993,Price
230,190
1993,Price
229,185
1993,Price
228,180
1993,Price
225,175
1993,Price
224,172.5
1993,Price
222,167.5
1993,Price
218,167.5
1993,Price
216,165
1993,Price
215,167.5
1993,Price
211,166.25
1993,Price
210,158.75
1993,Price
209,152.5
1993,Price
208,153.75
1993,Price
207,157.5
1993,Price
203,152.5
1993,Price
202,143.75
1993,Price
201,142.5
1993,Price
200,142.5
1993,Price
197,143.75
1993,Price
196,143.75
1993,Price
195,142.5
1993,Price
194,140
1993,Price
193,141.25
1993,Price
190,143
1993,Price
189,142.5
1993,Price
188,143.75
1993,Price
187,145
1993,Price
186,145
1993,Price
183,143.75
1993,Price
181,145
1993,Price
180,146
1993,Price
179,145
1993,Price
176,147.5
1993,Price
175,148.75
1993,Price
174,148.75
1993,Price
173,148
1993,Price
172,145
1993,Price
169,143.75
1993,Price
168,145
1993,Price
167,148.75
1993,Price
166,145
1993,Price
165,152.5
1993,Price
162,153.75
1993,Price
161,148.75
1993,Price
160,150
1993,Price
159,150
1993,Price
158,143
1993,Price
155,140
1993,Price
154,137.5
1993,Price
153,137.5
1993,Price
151,137.5
1993,Price
148,141.25
1993,Price
147,142.5
1993,Price
146,147.5
1993,Price
145,150
1993,Price
144,153.75
1993,Price
141,150
1993,Price
138,146
1993,Price
137,147.5
1993,Price
134,142.5
1993,Price
133,140
1993,Price
132,141.25
1993,Price
131,141
1993,Price
130,142.5
1993,Price
127,140
1993,Price
125,138.75
1993,Price
124,138
1993,Price
123,137.5
1993,Price
120,136.25
1993,Price
119,140
1993,Price
118,130
1993,Price
117,126.75
1993,Price
116,130
1993,Price
113,135
1993,Price
112,136.25
1993,Price
111,137.5
1993,Price
110,140
1993,Price
109,140
1993,Price
106,141
1993,Price
105,138.75
1993,Price
103,137.5
1993,Price
102,136.25
1993,Price
98,138.75
1993,Price
97,140
1993,Price
92,141.25
1993,Price
90,140
1993,Price
89,130
1993,Price
88,130
1993,Price
85,131.5
1993,Price
82,131.25
1993,Price
81,132.5
1993,Price
78,131.25
1993,Price
77,130
1993,Price
76,130
1993,Price
75,131.25
1993,Price
74,126.25
1993,Price
71,122.5
1993,Price
70,122.5
1993,Price
69,120
1993,Price
68,123.75
1993,Price
64,130
1993,Price
63,130
1993,Price
62,130
1993,Price
61,127.5
1993,Price
60,135
1993,Price
58,141.25
1993,Price
57,142.5
1993,Price
56,141.25
1993,Price
55,136.25
1993,Price
54,133.75
1993,Price
53,132.5
1993,Price
49,127.5
1993,Price
48,125
1993,Price
47,123.75
1993,Price
46,123.75
1993,Price
43,130
1993,Price
42,132.5
1993,Price
41,132.5
1993,Price
40,131.25
1993,Price
39,125
1993,Price
36,118.75
1993,Price
35,122.5
1993,Price
34,122.5
1993,Price
33,118.75
1993,Price
32,120
1993,Price
29,123.75
1993,Price
28,120
1993,Price
27,115
1993,Price
25,115
1993,Price
22,113.75
1993,Price
21,115
1993,Price
20,113
1993,Price
19,115
1993,Price
18,115
1993,Price
15,112.5
1993,Price
14,108.75
1993,Price
8,108.75
1993,Price
7,110
1993,Price
6,111.25
1993,Price
5,115
1992,Price
4,120
1992,Price
359,115
1992,Price
358,113.75
1992,Price
357,115
1992,Price
356,111.25
1992,Price
353,111.25
1992,Price
352,110
1992,Price
351,107.5
1992,Price
350,112.5
1992,Price
349,112.5
1992,Price
346,117.5
1992,Price
345,115
1992,Price
339,123.75
1992,Price
338,122.5
1992,Price
337,123.75
1992,Price
336,117.5
1992,Price
335,117.5
1992,Price
332,111.25
1992,Price
331,112.5
1992,Price
330,111.25
1992,Price
329,111.25
1992,Price
328,108.75
1992,Price
325,107.5
1992,Price
324,105
1992,Price
323,105
1992,Price
318,107.5
1992,Price
317,110
1992,Price
316,107.5
1992,Price
314,112.5
1992,Price
311,115
1992,Price
310,112.5
1992,Price
309,120
1992,Price
308,115
1992,Price
304,105
1992,Price
303,112.5
1992,Price
299,125
1992,Price
296,117.5
1992,Price
295,117.5
1992,Price
294,125
1992,Price
289,128.75
1992,Price
288,140
1992,Price
287,137.5
1992,Price
286,136
1992,Price
283,142.5
1992,Price
282,142.5
1992,Price
280,142.5
1992,Price
275,147.5
1992,Price
274,147.5
1992,Price
273,141.25
1992,Price
272,145
1992,Price
268,147.5
1992,Price
266,150
1992,Price
265,150
1992,Price
262,158
1992,Price
261,155
1992,Price
260,165
1992,Price
259,162.5
1992,Price
258,155
1992,Price
255,151.25
1992,Price
253,150
1992,Price
252,157.5
1992,Price
251,160
1992,Price
248,152.5
1992,Price
247,151.25
1992,Price
246,140
1992,Price
245,143.75
1992,Price
241,138.75
1992,Price
240,135
1992,Price
239,132.5
1992,Price
238,135
1992,Price
237,140
1992,Price
234,137.5
1992,Price
233,135
1992,Price
232,143.75
1992,Price
231,140
1992,Price
230,147.5
1992,Price
227,145
1992,Price
225,130
1992,Price
224,135
1992,Price
223,125
1992,Price
220,112.5
1992,Price
219,110
1992,Price
218,107.5
1992,Price
217,102.5
1992,Price
216,100
1992,Price
213,100
1992,Price
212,100
1992,Price
211,105
1992,Price
210,110
1992,Price
209,110
1992,Price
205,105
1992,Price
204,117.5
1992,Price
203,100
1992,Price
202,100
1992,Price
199,100
1992,Price
198,105
1992,Price
177,105
1992,Price
162,107.5
1992,Price
161,110
1992,Price
160,110
1992,Price
157,105
1992,Price
156,105
1992,Price
155,112.5
1992,Price
154,105
1992,Price
153,102.5
1992,Price
150,105
1992,Price
149,102.5
1992,Price
148,105
1992,Price
147,110
1992,Price
146,115
1992,Price
143,115
1992,Price
141,120
1992,Price
140,112.5
1992,Price
139,117.5
1992,Price
135,115
1992,Price
134,118.75
1992,Price
133,115
1992,Price
132,120
1992,Price
128,127.5
1992,Price
127,125
1992,Price
121,145
1992,Price
120,145
1992,Price
119,160
1992,Price
113,165
1992,Price
104,170
1992,Price
101,167.5
1992,Price
99,165
1992,Price
98,165
1992,Price
97,165
1992,Price
94,180
1992,Price
93,190
1992,Price
91,185
1992,Price
90,175
1992,Price
87,155
1992,Price
85,160
1992,Price
84,155
1992,Price
80,130
1992,Price
78,132.5
1992,Price
77,125
1992,Price
76,125
1992,Price
73,107.5
1992,Price
72,105
1992,Price
71,102.5
1992,Price
70,110
1992,Price
63,115
1992,Price
62,117.5
1992,Price
60,122.5
1992,Price
59,115
1992,Price
58,105
1992,Price
57,105
1992,Price
55,97.5
1992,Price
52,97.5
1992,Price
51,97.5
1992,Price
50,100
1992,Price
49,107.5
1992,Price
48,105
1992,Price
44,92.5
1992,Price
43,92
1992,Price
41,87.5
1992,Price
38,88.75
1992,Price
37,85
1992,Price
36,80
1992,Price
35,77.5
1992,Price
34,77.5
1992,Price
31,81.25
1992,Price
30,80
1992,Price
29,80
1992,Price
27,75
1992,Price
24,77.5
1992,Price
23,77.5
1992,Price
22,80
1992,Price
21,80
1992,Price
20,81.25
1992,Price
16,80
1992,Price
15,80
1992,Price
14,77.5
1992,Price
13,73.75
1992,Price
9,72
1992,Price
8,72.5
1992,Price
7,72.5
1992,Price
6,73.75
1992,Price
3,72.5
1992,Price
2,72.5
1991,Price
1,72.5
1991,Price
358,73
1991,Price
357,75
1991,Price
354,72.5
1991,Price
353,72.5
1991,Price
352,70
1991,Price
351,68.75
1991,Price
350,67.5
1991,Price
346,68
1991,Price
345,68.75
1991,Price
344,68.75
1991,Price
343,70
1991,Price
340,70
1991,Price
339,71.25
1991,Price
338,72.5
1991,Price
337,73.75
1991,Price
336,75
1991,Price
333,75
1991,Price
332,73.75
1991,Price
331,75
1991,Price
330,76.25
1991,Price
326,77.5
1991,Price
324,81.25
1991,Price
323,77.5
1991,Price
322,75
1991,Price
319,75
1991,Price
318,78.75
1991,Price
317,77.5
1991,Price
316,78.75
1991,Price
315,80
1991,Price
312,82.5
1991,Price
309,85
1991,Price
305,83.75
1991,Price
304,85
1991,Price
303,86.25
1991,Price
302,87.5
1991,Price
299,78.75
1991,Price
297,78.75
1991,Price
296,77
1991,Price
295,75
1991,Price
294,75
1991,Price
291,77.5
1991,Price
289,76.25
1991,Price
288,75
1991,Price
287,77.5
1991,Price
284,78.75
1991,Price
283,78.75
1991,Price
282,77.5
1991,Price
280,80
1991,Price
277,80
1991,Price
276,81.25
1991,Price
274,83.75
1991,Price
273,87.5
1991,Price
270,83.75
1991,Price
269,82.5
1991,Price
268,86.25
1991,Price
267,90
1991,Price
263,97.5
1991,Price
261,100
1991,Price
260,90
1991,Price
259,91.25
1991,Price
256,90
1991,Price
253,91.25
1991,Price
249,92.5
1991,Price
248,91.25
1991,Price
247,92.5
1991,Price
246,97.5
1991,Price
242,95
1991,Price
240,95
1991,Price
239,97.5
1991,Price
238,102.5
1991,Price
235,100
1991,Price
234,95
1991,Price
233,91
1991,Price
232,95
1991,Price
231,102.5
1991,Price
228,102.5
1991,Price
226,105
1991,Price
225,110
1991,Price
224,115
1991,Price
221,110
1991,Price
220,91.25
1991,Price
219,97.5
1991,Price
217,83.75
1991,Price
214,85
1991,Price
213,78
1991,Price
212,77.5
1991,Price
211,77.5
1991,Price
210,77.5
1991,Price
207,72
1991,Price
206,68.75
1991,Price
205,70
1991,Price
203,67.5
1991,Price
200,67.5
1991,Price
198,67.5
1991,Price
197,68
1991,Price
196,66.25
1991,Price
193,70
1991,Price
192,67.5
1991,Price
191,65
1991,Price
190,64
1991,Price
189,65
1991,Price
186,62.5
1991,Price
185,65
1991,Price
184,66.25
1991,Price
183,65
1991,Price
179,67.5
1991,Price
178,67.5
1991,Price
177,70
1991,Price
176,71.25
1991,Price
175,72.5
1991,Price
171,71.25
1991,Price
170,72.5
1991,Price
169,72.5
1991,Price
168,73.75
1991,Price
164,72.5
1991,Price
163,72.5
1991,Price
162,71.25
1991,Price
158,71.25
1991,Price
157,72.5
1991,Price
156,74.5
1991,Price
155,73.75
1991,Price
154,77.5
1991,Price
151,77.5
1991,Price
150,80
1991,Price
149,76.25
1991,Price
147,81.25
1991,Price
143,78.75
1991,Price
141,80
1991,Price
140,80
1991,Price
137,81.25
1991,Price
136,81.25
1991,Price
134,81.25
1991,Price
133,82.5
1991,Price
130,80
1991,Price
129,80
1991,Price
128,81.25
1991,Price
127,82.5
1991,Price
126,82.5
1991,Price
123,78.75
1991,Price
120,78.75
1991,Price
119,77.5
1991,Price
116,78.75
1991,Price
115,75
1991,Price
114,75
1991,Price
113,72
1991,Price
112,72.5
1991,Price
109,72.5
1991,Price
108,72.5
1991,Price
106,72.5
1991,Price
105,73.75
1991,Price
102,72.5
1991,Price
101,71.25
1991,Price
99,72.5
1991,Price
98,71.25
1991,Price
95,71
1991,Price
94,71
1991,Price
93,72.5
1991,Price
92,72.5
1991,Price
91,71.25
1991,Price
86,70
1991,Price
85,70
1991,Price
84,70
1991,Price
81,71.25
1991,Price
80,70
1991,Price
79,72.5
1991,Price
77,72.5
1991,Price
74,73.75
1991,Price
72,72.5
1991,Price
71,72.5
1991,Price
70,73.75
1991,Price
67,71.25
1991,Price
66,72.5
1991,Price
64,72.5
1991,Price
63,75
1991,Price
59,72.5
1991,Price
58,71.25
1991,Price
57,72.5
1991,Price
53,72.5
1991,Price
52,70
1991,Price
51,70
1991,Price
50,73.75
1991,Price
46,65
1991,Price
45,65
1991,Price
44,65
1991,Price
42,65
1991,Price
39,67.5
1991,Price
38,67.5
1991,Price
37,72.5
1991,Price
36,75
1991,Price
35,73.75
1991,Price
32,70
1991,Price
31,67.5
1991,Price
25,70
1991,Price
24,72.5
1991,Price
23,70
1991,Price
14,70
1991,Price
11,70
1991,Price
9,67.5
1991,Price
7,67.5
1991,Price
3,67.5
1991,Price
2,65
